,hospital,date,year,monthday,month,day,attendences,min,max,aver,Hosp_ID,Time_ID,DAT,ThreeDAT,EHIaccl,dow,Sun,Mon,Tue,Wed,Thu,Fri,Sat,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Year_1,Year_2,Year_3,Year_4,Year_5,Year_6,Year_7,Year_8
15183,davis,2010-07-28,2010,728,7,28,165.0,13.0,31.0,22.0,6,574,22.0,21.0,-3.366666555404663,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
15184,davis,2010-07-29,2010,729,7,29,168.0,12.0,33.0,22.0,6,575,22.5,21.66666603088379,-2.450000524520874,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
15185,davis,2010-07-30,2010,730,7,30,153.0,12.0,32.0,22.0,6,576,22.0,22.16666603088379,-1.8000006675720215,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
15186,davis,2010-07-31,2010,731,7,31,152.0,13.0,32.0,22.0,6,577,22.5,22.33333396911621,-1.5833326578140259,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
15187,davis,2010-08-01,2010,801,8,1,150.0,13.0,33.0,23.0,6,578,23.0,22.5,-1.4333332777023315,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15188,davis,2010-08-02,2010,802,8,2,163.0,14.0,32.0,23.0,6,579,23.0,22.83333396911621,-1.1166660785675049,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15189,davis,2010-08-03,2010,803,8,3,160.0,13.0,35.0,23.0,6,580,24.0,23.33333396911621,-0.5666660070419312,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15190,davis,2010-08-04,2010,804,8,4,174.0,14.0,32.0,23.0,6,581,23.0,23.33333396911621,-0.48333269357681274,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15191,davis,2010-08-05,2010,805,8,5,162.0,12.0,30.0,20.0,6,582,21.0,22.66666603088379,-1.0500006675720215,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15192,davis,2010-08-06,2010,806,8,6,160.0,12.0,33.0,22.0,6,583,22.5,22.16666603088379,-1.5333340167999268,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15193,davis,2010-08-07,2010,807,8,7,153.0,13.0,32.0,22.0,6,584,22.5,22.0,-1.7000000476837158,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15194,davis,2010-08-08,2010,808,8,8,172.0,14.0,28.0,21.0,6,585,21.0,22.0,-1.7000000476837158,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15195,davis,2010-08-09,2010,809,8,9,157.0,13.0,31.0,21.0,6,586,22.0,21.83333396911621,-1.7833327054977417,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15196,davis,2010-08-10,2010,810,8,10,153.0,13.0,31.0,21.0,6,587,22.0,21.66666603088379,-1.8166673183441162,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15197,davis,2010-08-11,2010,811,8,11,153.0,12.0,26.0,19.0,6,588,19.0,21.0,-2.366666555404663,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15198,davis,2010-08-12,2010,812,8,12,162.0,11.0,32.0,21.0,6,589,21.5,20.83333396911621,-2.416666030883789,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15199,davis,2010-08-13,2010,813,8,13,171.0,14.0,33.0,23.0,6,590,23.5,21.33333396911621,-1.8833327293395996,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15200,davis,2010-08-14,2010,814,8,14,180.0,13.0,31.0,22.0,6,591,22.0,22.33333396911621,-0.8333327174186707,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15201,davis,2010-08-15,2010,815,8,15,135.0,13.0,32.0,22.0,6,592,22.5,22.66666603088379,-0.3000006377696991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15202,davis,2010-08-16,2010,816,8,16,192.0,14.0,35.0,24.0,6,593,24.5,23.0,0.25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15203,davis,2010-08-17,2010,817,8,17,183.0,13.0,32.0,22.0,6,594,22.5,23.16666603088379,0.466666042804718,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15204,davis,2010-08-18,2010,818,8,18,146.0,13.0,31.0,21.0,6,595,22.0,23.0,0.46666666865348816,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15205,davis,2010-08-19,2010,819,8,19,182.0,11.0,34.0,22.0,6,596,22.5,22.33333396911621,-0.0333326980471611,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15206,davis,2010-08-20,2010,820,8,20,143.0,14.0,33.0,23.0,6,597,23.5,22.66666603088379,0.31666603684425354,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15207,davis,2010-08-21,2010,821,8,21,152.0,12.0,27.0,19.0,6,598,19.5,21.83333396911621,-0.6166660189628601,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15208,davis,2010-08-22,2010,822,8,22,158.0,12.0,29.0,21.0,6,599,20.5,21.16666603088379,-1.1666673421859741,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15209,davis,2010-08-23,2010,823,8,23,199.0,16.0,36.0,26.0,6,600,26.0,22.0,-0.20000000298023224,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15210,davis,2010-08-24,2010,824,8,24,184.0,17.0,39.0,28.0,6,601,28.0,24.83333396911621,2.6000006198883057,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15211,davis,2010-08-25,2010,825,8,25,172.0,18.0,41.0,29.0,6,602,29.5,27.83333396911621,5.450000762939453,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15212,davis,2010-08-26,2010,826,8,26,173.0,16.0,33.0,24.0,6,603,24.5,27.33333396911621,4.65000057220459,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15213,davis,2010-08-27,2010,827,8,27,192.0,13.0,30.0,21.0,6,604,21.5,25.16666603088379,2.34999942779541,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15214,davis,2010-08-28,2010,828,8,28,125.0,14.0,25.0,19.0,6,605,19.5,21.83333396911621,-0.966666042804718,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15215,davis,2010-08-29,2010,829,8,29,150.0,12.0,27.0,20.0,6,606,19.5,20.16666603088379,-2.5333340167999268,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15216,davis,2010-08-30,2010,830,8,30,179.0,13.0,27.0,20.0,6,607,20.0,19.66666603088379,-2.950000524520874,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15217,davis,2010-08-31,2010,831,8,31,168.0,12.0,32.0,22.0,6,608,22.0,20.5,-2.0333333015441895,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15218,davis,2010-09-01,2010,901,9,1,144.0,13.0,35.0,23.0,6,609,24.0,22.0,-0.5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15219,davis,2010-09-02,2010,902,9,2,159.0,16.0,37.0,27.0,6,610,26.5,24.16666603088379,1.6333327293395996,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15220,davis,2010-09-03,2010,903,9,3,137.0,16.0,37.0,26.0,6,611,26.5,25.66666603088379,3.049999475479126,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15221,davis,2010-09-04,2010,904,9,4,154.0,15.0,34.0,24.0,6,612,24.5,25.83333396911621,3.1000006198883057,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15222,davis,2010-09-05,2010,905,9,5,160.0,14.0,34.0,24.0,6,613,24.0,25.0,2.1500000953674316,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15223,davis,2010-09-06,2010,906,9,6,161.0,16.0,34.0,24.0,6,614,25.0,24.5,1.600000023841858,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15224,davis,2010-09-07,2010,907,9,7,166.0,17.0,28.0,22.0,6,615,22.5,23.83333396911621,0.8500006198883057,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15225,davis,2010-09-08,2010,908,9,8,168.0,14.0,24.0,18.0,6,616,19.0,22.16666603088379,-0.8666673302650452,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15226,davis,2010-09-09,2010,909,9,9,140.0,12.0,24.0,18.0,6,617,18.0,19.83333396911621,-3.09999942779541,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15227,davis,2010-09-10,2010,910,9,10,175.0,11.0,29.0,20.0,6,618,20.0,19.0,-3.799999952316284,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15228,davis,2010-09-11,2010,911,9,11,164.0,12.0,32.0,22.0,6,619,22.0,20.0,-2.8333332538604736,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15229,davis,2010-09-12,2010,912,9,12,158.0,13.0,33.0,22.0,6,620,23.0,21.66666603088379,-1.1833339929580688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15230,davis,2010-09-13,2010,913,9,13,178.0,13.0,28.0,20.0,6,621,20.5,21.83333396911621,-0.9999993443489075,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15231,davis,2010-09-14,2010,914,9,14,175.0,11.0,31.0,20.0,6,622,21.0,21.5,-1.2833333015441895,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15232,davis,2010-09-15,2010,915,9,15,170.0,12.0,31.0,21.0,6,623,21.5,21.0,-1.7333333492279053,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15233,davis,2010-09-16,2010,916,9,16,168.0,14.0,32.0,22.0,6,624,23.0,21.83333396911621,-0.7999993562698364,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15234,davis,2010-09-17,2010,917,9,17,161.0,17.0,30.0,23.0,6,625,23.5,22.66666603088379,0.016666030511260033,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15235,davis,2010-09-18,2010,918,9,18,154.0,16.0,28.0,22.0,6,626,22.0,22.83333396911621,0.1333339661359787,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15236,davis,2010-09-19,2010,919,9,19,164.0,15.0,26.0,20.0,6,627,20.5,22.0,-0.6833333373069763,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15237,davis,2010-09-20,2010,920,9,20,185.0,13.0,29.0,20.0,6,628,21.0,21.16666603088379,-1.4166673421859741,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15238,davis,2010-09-21,2010,921,9,21,145.0,14.0,26.0,20.0,6,629,20.0,20.5,-2.133333444595337,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15239,davis,2010-09-22,2010,922,9,22,152.0,12.0,25.0,18.0,6,630,18.5,19.83333396911621,-2.783332586288452,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15240,davis,2010-09-23,2010,923,9,23,154.0,11.0,28.0,19.0,6,631,19.5,19.33333396911621,-3.033332586288452,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15241,davis,2010-09-24,2010,924,9,24,173.0,12.0,32.0,22.0,6,632,22.0,20.0,-2.0833332538604736,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15242,davis,2010-09-25,2010,925,9,25,169.0,13.0,34.0,23.0,6,633,23.5,21.66666603088379,-0.16666729748249054,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15243,davis,2010-09-26,2010,926,9,26,162.0,13.0,36.0,24.0,6,634,24.5,23.33333396911621,1.5333340167999268,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15244,davis,2010-09-27,2010,927,9,27,195.0,12.0,36.0,24.0,6,635,24.0,24.0,2.0999999046325684,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15245,davis,2010-09-28,2010,928,9,28,182.0,16.0,38.0,27.0,6,636,27.0,25.16666603088379,3.116666078567505,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15246,davis,2010-09-29,2010,929,9,29,156.0,17.0,38.0,28.0,6,637,27.5,26.16666603088379,3.866666078567505,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15247,davis,2010-09-30,2010,930,9,30,150.0,16.0,34.0,24.0,6,638,25.0,26.5,3.950000047683716,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15248,davis,2010-10-01,2010,1001,10,1,172.0,14.0,31.0,22.0,6,639,22.5,25.0,2.3499999046325684,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15249,davis,2010-10-02,2010,1002,10,2,181.0,14.0,33.0,23.0,6,640,23.5,23.66666603088379,1.0666660070419312,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15250,davis,2010-10-03,2010,1003,10,3,159.0,13.0,26.0,19.0,6,641,19.5,21.83333396911621,-0.6666660308837891,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15251,davis,2010-10-04,2010,1004,10,4,176.0,12.0,21.0,17.0,6,642,16.5,19.83333396911621,-2.433332681655884,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15252,davis,2010-10-05,2010,1005,10,5,154.0,12.0,24.0,18.0,6,643,18.0,18.0,-4.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15253,davis,2010-10-06,2010,1006,10,6,150.0,13.0,24.0,18.0,6,644,18.5,17.66666603088379,-4.133334159851074,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15254,davis,2010-10-07,2010,1007,10,7,142.0,13.0,23.0,18.0,6,645,18.0,18.16666603088379,-3.4166672229766846,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15255,davis,2010-10-08,2010,1008,10,8,179.0,10.0,25.0,18.0,6,646,17.5,18.0,-3.433333396911621,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15256,davis,2010-10-09,2010,1009,10,9,144.0,10.0,29.0,19.0,6,647,19.5,18.33333396911621,-3.049999475479126,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15257,davis,2010-10-10,2010,1010,10,10,140.0,13.0,31.0,21.0,6,648,22.0,19.66666603088379,-1.7666672468185425,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15258,davis,2010-10-11,2010,1011,10,11,189.0,14.0,33.0,23.0,6,649,23.5,21.66666603088379,0.16666603088378906,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15259,davis,2010-10-12,2010,1012,10,12,185.0,14.0,33.0,23.0,6,650,23.5,23.0,1.4500000476837158,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15260,davis,2010-10-13,2010,1013,10,13,198.0,12.0,33.0,22.0,6,651,22.5,23.16666603088379,1.5999993085861206,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15261,davis,2010-10-14,2010,1014,10,14,174.0,13.0,34.0,23.0,6,652,23.5,23.16666603088379,1.5333327054977417,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15262,davis,2010-10-15,2010,1015,10,15,182.0,14.0,33.0,23.0,6,653,23.5,23.16666603088379,1.4499993324279785,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15263,davis,2010-10-16,2010,1016,10,16,178.0,14.0,27.0,20.0,6,654,20.5,22.5,0.7166666388511658,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15264,davis,2010-10-17,2010,1017,10,17,129.0,13.0,17.0,15.0,6,655,15.0,19.66666603088379,-2.0333340167999268,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15265,davis,2010-10-18,2010,1018,10,18,179.0,12.0,23.0,17.0,6,656,17.5,17.66666603088379,-3.7500007152557373,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15266,davis,2010-10-19,2010,1019,10,19,168.0,9.0,27.0,18.0,6,657,18.0,16.83333396911621,-4.433332920074463,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15267,davis,2010-10-20,2010,1020,10,20,151.0,12.0,24.0,18.0,6,658,18.0,17.83333396911621,-3.34999942779541,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15268,davis,2010-10-21,2010,1021,10,21,157.0,11.0,21.0,16.0,6,659,16.0,17.33333396911621,-3.7499992847442627,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15269,davis,2010-10-22,2010,1022,10,22,174.0,13.0,20.0,16.0,6,660,16.5,16.83333396911621,-4.116665840148926,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15270,davis,2010-10-23,2010,1023,10,23,123.0,12.0,16.0,14.0,6,661,14.0,15.5,-5.383333206176758,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15271,davis,2010-10-24,2010,1024,10,24,146.0,13.0,18.0,16.0,6,662,15.5,15.333333015441895,-5.366666793823242,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15272,davis,2010-10-25,2010,1025,10,25,179.0,10.0,19.0,14.0,6,663,14.5,14.666666984558105,-5.816666126251221,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15273,davis,2010-10-26,2010,1026,10,26,169.0,7.0,19.0,13.0,6,664,13.0,14.333333015441895,-5.850000381469727,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15274,davis,2010-10-27,2010,1027,10,27,160.0,3.0,17.0,10.0,6,665,10.0,12.5,-7.300000190734863,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15275,davis,2010-10-28,2010,1028,10,28,145.0,9.0,19.0,13.0,6,666,14.0,12.333333015441895,-7.000000476837158,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15276,davis,2010-10-29,2010,1029,10,29,145.0,11.0,18.0,14.0,6,667,14.5,12.833333015441895,-6.066667079925537,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15277,davis,2010-10-30,2010,1030,10,30,134.0,12.0,18.0,14.0,6,668,15.0,14.5,-3.9666666984558105,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15278,davis,2010-10-31,2010,1031,10,31,125.0,11.0,21.0,16.0,6,669,16.0,15.166666984558105,-2.9666664600372314,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15279,davis,2010-11-01,2010,1101,11,1,190.0,9.0,23.0,16.0,6,670,16.0,15.666666984558105,-2.249999761581421,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
15280,davis,2010-11-02,2010,1102,11,2,154.0,8.0,24.0,16.0,6,671,16.0,16.0,-1.6666666269302368,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
15281,davis,2010-11-03,2010,1103,11,3,153.0,11.0,27.0,18.0,6,672,19.0,17.0,-0.550000011920929,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
15282,davis,2010-11-04,2010,1104,11,4,173.0,10.0,27.0,18.0,6,673,18.5,17.83333396911621,0.20000062882900238,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
15283,davis,2010-11-05,2010,1105,11,5,194.0,11.0,25.0,18.0,6,674,18.0,18.5,0.8500000238418579,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
15284,davis,2010-11-06,2010,1106,11,6,176.0,12.0,24.0,17.0,6,675,18.0,18.16666603088379,0.5333327054977417,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
15285,davis,2010-11-07,2010,1107,11,7,153.0,10.0,16.0,13.0,6,676,13.0,16.33333396911621,-1.2999993562698364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
15286,davis,2010-11-08,2010,1108,11,8,165.0,5.0,16.0,10.0,6,677,10.5,13.833333015441895,-3.6500003337860107,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
15287,davis,2010-11-09,2010,1109,11,9,169.0,3.0,16.0,9.0,6,678,9.5,11.0,-6.183333396911621,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
15288,davis,2010-11-10,2010,1110,11,10,156.0,7.0,16.0,11.0,6,679,11.5,10.5,-6.266666889190674,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
15289,davis,2010-11-11,2010,1111,11,11,153.0,6.0,18.0,12.0,6,680,12.0,11.0,-5.366666793823242,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
15290,davis,2010-11-12,2010,1112,11,12,178.0,2.0,18.0,10.0,6,681,10.0,11.166666984558105,-4.816666126251221,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
15291,davis,2010-11-13,2010,1113,11,13,149.0,6.0,21.0,13.0,6,682,13.5,11.833333015441895,-3.7333335876464844,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
15292,davis,2010-11-14,2010,1114,11,14,146.0,9.0,26.0,18.0,6,683,17.5,13.666666984558105,-1.5666663646697998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
15293,davis,2010-11-15,2010,1115,11,15,177.0,11.0,26.0,19.0,6,684,18.5,16.5,1.4666666984558105,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
15294,davis,2010-11-16,2010,1116,11,16,199.0,6.0,22.0,14.0,6,685,14.0,16.66666603088379,1.6999993324279785,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
15295,davis,2010-11-17,2010,1117,11,17,175.0,3.0,21.0,12.0,6,686,12.0,14.833333015441895,-0.10000031441450119,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
15296,davis,2010-11-18,2010,1118,11,18,160.0,9.0,19.0,14.0,6,687,14.0,13.333333015441895,-1.4166669845581055,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
15297,davis,2010-11-19,2010,1119,11,19,167.0,7.0,14.0,11.0,6,688,10.5,12.166666984558105,-2.4499995708465576,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
15298,davis,2010-11-20,2010,1120,11,20,152.0,7.0,12.0,9.0,6,689,9.5,11.333333015441895,-3.0333335399627686,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
